Row_number,GlobalID,Sapling_tag,Species,Nonlisted_species,Length,Notes,ParentGlobalID,Date_started,Date_edited,Site,Date_submission,Personnel,Quadrat,Subquadrat,Quad_notes,x,y,Status,Status_NOTES,
93,f9b2f655-9c47-43ca-b6e7-8207a16be66b,5100062,Liriodendron_tulipifera,NA,6,NA,78e62223-be40-4466-bce5-0d8f8a697296,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 13:21,Katie_Stevenson,0510,B,NA,-75.1946998,40.16259863,D,,
94,04260c05-ea37-48a9-996f-dac4df0987dd,5100063,Lindera_benzoin,NA,20,NA,78e62223-be40-4466-bce5-0d8f8a697296,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 13:21,Katie_Stevenson,0510,B,NA,-75.1946998,40.16259863,LI,,
95,56d193eb-3daa-47e9-8994-43c01d1e09f0,5100064,Lindera_benzoin,NA,10,NA,78e62223-be40-4466-bce5-0d8f8a697296,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 13:21,Katie_Stevenson,0510,B,NA,-75.1946998,40.16259863,LI,,
96,df281e97-f017-4e96-a566-49f467b26b6f,5100065,Liriodendron_tulipifera,NA,20,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
97,d3fa48bf-f1eb-45c5-8dcc-cccd9ca0de7c,5100066,Liriodendron_tulipifera,NA,21,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
98,75b224e5-5d8f-410c-99c4-ec2d5a5fea2c,5100067,Prunus_serotina,NA,50.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
99,90e94b50-617f-4e59-8f44-0524add14bcf,5100068,Liriodendron_tulipifera,NA,30,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
100,d77af22d-7f0a-4554-acd3-f67b3c4df9e4,5100069,Liriodendron_tulipifera,NA,19,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
101,1986cfae-661b-4f79-94af-7cef134f9d50,5100070,Liriodendron_tulipifera,NA,23,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
102,7634a30c-7ca9-4d66-8d3b-4148081ddeac,5100071,Liriodendron_tulipifera,NA,23.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
103,6cd339d1-8b28-4392-acb3-eb2e6c061c02,5100072,Liriodendron_tulipifera,NA,28,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
104,42f51df6-4953-49db-8460-cfbe03fca62c,5100073,Liriodendron_tulipifera,NA,14.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
105,74922587-fa51-4947-a49f-c4bed6597f72,5100074,Liriodendron_tulipifera,NA,17,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
106,8165319b-ec09-47cc-a318-3993f697e2a9,5100075,Liriodendron_tulipifera,NA,26,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
107,fdfbd2f6-d00c-4e71-8107-1b8b37aa8d5a,5100076,Liriodendron_tulipifera,NA,29.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
108,0b9745ad-265c-4acf-8756-f0c0e8fe0c83,5100077,Liriodendron_tulipifera,NA,37,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
109,79075a76-19be-4e93-bc7c-8c683f165654,5100078,Liriodendron_tulipifera,NA,23,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
110,d77afeeb-4c79-4fe8-af07-69701ee9c05c,5100079,Liriodendron_tulipifera,NA,14.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
111,d419086e-03b8-4931-bf07-6a7d03a51a6e,5100080,Liriodendron_tulipifera,NA,18,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
112,be07eeec-1fc2-478c-94a8-15846c80a232,5100081,Liriodendron_tulipifera,NA,15,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
113,4edfe1c4-4de5-4c53-b184-99e0adc36a49,5100082,Liriodendron_tulipifera,NA,13,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
114,ef7256ea-cf23-4385-a0fb-d7fbe1ca6426,5100083,Sassafras_albidum,NA,27,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
115,0855a8fc-7078-4de9-9e2c-65095297e1c8,5100084,Liriodendron_tulipifera,NA,38.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
116,ab40ec7c-2ad3-49bf-98df-63989fa36c77,5100085,Lindera_benzoin,NA,23,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
117,e23a38cf-7aad-414a-b862-99ee18572ba2,5100086,Lindera_benzoin,NA,24,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
118,21e87ee8-f8cd-4d5a-82ec-d7a64cf85fbe,5100087,Liriodendron_tulipifera,NA,13.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
119,9fe378ac-5f04-4f51-a73d-b3ce5dbd08fa,5100088,Liriodendron_tulipifera,NA,16,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
120,bfeddea3-57ff-4439-9c6e-8ce02e231784,5100089,Liriodendron_tulipifera,NA,24,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
121,a2a199a9-8788-41d1-be1b-e9f1a4b70c65,5100122,Liriodendron_tulipifera,NA,19,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
122,43fa8bbc-bfb7-4f0d-b03a-39d8a5abfba5,5100123,Liriodendron_tulipifera,NA,13,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
123,2ccb1da8-da13-4968-82a3-ddbe82126dd5,5100124,Liriodendron_tulipifera,NA,16,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
124,1a164720-1690-4130-893e-277499430785,5100125,Liriodendron_tulipifera,NA,18,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
125,ab4aab98-c67e-43ad-a26a-b54beada153d,5100126,Liriodendron_tulipifera,NA,9.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
126,2f463c80-3390-45fd-8c68-0b1844d93061,5100127,Fraxinus_americana,NA,50,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
127,0e1ad113-6cdd-43bf-874e-2be74bc09992,5100128,Lindera_benzoin,NA,30,Multiple stems,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
128,880221f8-c594-42e5-9b71-49757313d5e2,5100129,Liriodendron_tulipifera,NA,31.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
129,d1234f63-f98a-4025-9ded-71e8256f5bcb,5100130,Liriodendron_tulipifera,NA,14,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
130,b062597c-9394-4790-9cd4-cc8829905dc6,5100131,Liriodendron_tulipifera,NA,15,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,LI,,
131,cb09ce81-8484-4641-8ed7-007609fa2b0f,5100132,Liriodendron_tulipifera,NA,4.5,NA,dde9ea0f-bfa6-4112-816c-4fb2605c8037,6/27/23 15:11,6/27/23 15:11,TFO,6/27/23 16:00,Katie_Stevenson,0510,E,NA,-75.19476561,40.16256405,NF,,
132,11b7ac64-4c1e-4c98-bc64-d368889be21e,3110020,Prunus_serotina,NA,92.5,NA,bd7009cf-49a4-4adb-a4c4-d210f7c19d3e,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:25,Ian_Stonefield,0311,A,NA,-75.19496228,40.16307101,LI,,
133,63c1ea60-bd63-47dc-b7c4-e7382b7a6e89,3110021,Liriodendron_tulipifera,NA,9,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,NF,,
134,33f3ae24-2595-41c5-8394-0d6957e8cefb,3110022,Liriodendron_tulipifera,NA,12,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,NF,,
135,3d4cc282-eed7-4e22-91da-e5e9ddd95e11,3110023,Liriodendron_tulipifera,NA,43.5,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
136,e1a5699a-d9bf-4fd4-9c8f-a1252dac93cd,3110024,Liriodendron_tulipifera,NA,17.5,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
137,63c994a2-9f64-49f6-a5ab-194d1f39cfe0,3110025,Liriodendron_tulipifera,NA,51,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
138,46b47c7d-61f1-4972-ab05-9902705a678a,3110026,Liriodendron_tulipifera,NA,16,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,D,,
139,f34fe421-6147-4197-bd90-611018cce509,3110027,Liriodendron_tulipifera,NA,24,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
140,717cd733-523e-4585-999c-138770dc8311,3110028,Lindera_benzoin,NA,53,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
141,dcd30f1e-dd54-4e78-83c3-fef9aa9ae3d3,3110029,Liriodendron_tulipifera,NA,38,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,D,,
142,ab5792c5-e8e3-4e0b-89cf-3c74c47168fc,3110030,Liriodendron_tulipifera,NA,33,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
143,4daccdb6-14f4-4ba5-8161-bf8873b51e98,3110031,Liriodendron_tulipifera,NA,35,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
144,9e8cb014-2774-44d6-9b33-a75aa38ba952,3110032,Liriodendron_tulipifera,NA,16.5,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
145,6a41819b-712e-4e1c-94ae-f8ca80f6c4f8,3110033,Prunus_cerasus,NA,44.2,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
146,289ac651-76a4-4308-b5a7-cc4ab006cbc6,3110034,Liriodendron_tulipifera,NA,23,NA,cdd2f9d7-332b-4652-b100-29858d78551b,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 13:35,Ian_Stonefield,0311,B,NA,-75.19505534,40.16290323,LI,,
147,6ad7d05c-e7ab-4f70-80c7-528aecbad40a,3110035,Liriodendron_tulipifera,NA,17,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
148,791c7d41-49a1-427c-a2c3-71a2d36c175b,3110036,Liriodendron_tulipifera,NA,25,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
149,9757abfb-f934-42cb-8345-e77deefc4bc6,3110037,Liriodendron_tulipifera,NA,20,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
150,d286bf83-6292-4f0b-bd61-745d9d78434a,3110038,Liriodendron_tulipifera,NA,14,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
151,4c1213a8-d267-483e-8ad7-ad4077cd6a6b,3110039,Liriodendron_tulipifera,NA,12.5,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
152,710e65b3-70a3-4e41-bbf2-c3dee5ea7080,3110040,Liriodendron_tulipifera,NA,16,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
153,d6d87801-3ae5-441f-abe0-5d3f78f9a8c2,3110041,Lindera_benzoin,NA,86.5,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
154,20848e36-33dc-40d4-b4f2-6a88bdef0b85,3110042,Prunus_cerasus,NA,20.5,NA,fc81667c-0945-4725-9bc0-a1363c684bf7,6/27/23 15:13,6/27/23 15:13,TFO,6/22/23 14:01,Ian_Stonefield,0311,C,NA,-75.19506593,40.16288846,LI,,
155,bf6b9876-b3bf-472f-aa14-8fe9200540d3,1170001,Ulmus_rubra,NA,20.6,NA,301dbdba-e839-4a3c-b6ba-69daeef9933c,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 13:25,Ian_Stonefield,0117,A,NA,-75.19638437,40.16348128,LI,,
156,31f779b5-8468-4b96-9b03-22406df4bb55,1170002,Ulmus_rubra,NA,21.5,NA,53312a98-afe3-4baa-9161-222fd8852d20,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 13:43,Ian_Stonefield,0117,E,NA,-75.19646755,40.16332974,LI,,
157,b05eda7c-7636-44ee-bb0f-bff2af378f21,1170003,Lindera_benzoin,NA,36,NA,e946ebd2-49b0-4160-8cb1-c32969e478f4,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 16:00,Ian_Stonefield,0117,B,NA,-75.19646182,40.16331401,LI,,
158,e255c9e4-34b0-4149-ae7a-155b144ecc75,1170004,Lindera_benzoin,NA,15,NA,e946ebd2-49b0-4160-8cb1-c32969e478f4,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 16:00,Ian_Stonefield,0117,B,NA,-75.19646182,40.16331401,LI,,
159,bdb7749d-8d4f-46d7-8e9a-c4ac53849b73,1170005,Lindera_benzoin,NA,22.2,NA,e946ebd2-49b0-4160-8cb1-c32969e478f4,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 16:00,Ian_Stonefield,0117,B,NA,-75.19646182,40.16331401,LI,,
160,619a9132-40d9-4c57-87df-7485739c98ee,1170006,Ulmus_rubra,NA,10,NA,d0b61b40-19bc-40a4-82e5-1383867224fa,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 14:08,Ian_Stonefield,0117,C,NA,-75.19648305,40.16331189,D,,
161,6b9a93f8-45a4-496a-abda-c42b3c471d8d,1170007,Acer_rubrum,NA,6,NA,5bf5c77f-1df0-4177-8c46-773d7eb854f9,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 14:17,Ian_Stonefield,0117,D,NA,-75.19649614,40.16335206,D,,
162,39448b1c-70b4-4c94-bcec-245b911e6a93,1170008,Acer_rubrum,NA,5,NA,5bf5c77f-1df0-4177-8c46-773d7eb854f9,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 14:17,Ian_Stonefield,0117,D,NA,-75.19649614,40.16335206,NF,,
163,a4ebb819-4ee6-4501-b5f8-e1689f48de32,1170009,Acer_rubrum,NA,5,NA,5bf5c77f-1df0-4177-8c46-773d7eb854f9,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 14:17,Ian_Stonefield,0117,D,NA,-75.19649614,40.16335206,D,,
164,abef9fb4-27b3-4d74-bde1-e02faca12146,1170010,Ulmus_sp.,NA,6,NA,5bf5c77f-1df0-4177-8c46-773d7eb854f9,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 14:17,Ian_Stonefield,0117,D,NA,-75.19649614,40.16335206,LI,,
165,533a7f5c-6cee-4737-844a-f1e4d8062714,1170011,Acer_rubrum,NA,5,NA,5bf5c77f-1df0-4177-8c46-773d7eb854f9,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 14:17,Ian_Stonefield,0117,D,NA,-75.19649614,40.16335206,LI,,
166,f8382e06-4842-4dc8-9a10-c2c8ea918c16,4130001,Prunus_serotina,NA,106.5,NA,4f358eef-80a6-494d-bcbe-b8b4f205fad0,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 17:40,Ian_Stonefield,0413,E,NA,-75.19548557,40.16282216,LI,,
167,5c56a8f9-c358-447d-b28d-102a4ac0187b,4130002,Lindera_benzoin,NA,151,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
168,d7391e32-1ffb-4aaa-860f-876cef13fafa,4130003,Fraxinus_americana,NA,64.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
169,6edf35bf-2460-4653-becc-117686cc3020,4130004,Liriodendron_tulipifera,NA,11.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
170,1563fd1f-f5bb-41a6-808a-cabe80fc68d8,4130005,Liriodendron_tulipifera,NA,19.3,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
171,6a9e325d-13a3-4b41-9f92-000381260763,4130006,Liriodendron_tulipifera,NA,17.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,7/13/23 15:58,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,D,,
172,e25435c8-747a-4361-9f5b-ef1ef5771d74,4130007,Liriodendron_tulipifera,NA,19.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
173,8f348034-90f4-4e0c-88f0-4bbacddcf2fc,4130008,Liriodendron_tulipifera,NA,9,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
174,1e374995-a757-4af4-81c6-9aacb4871eb1,4130009,Liriodendron_tulipifera,NA,12.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
175,465403c0-1a9c-4b66-adba-8d894ecab53d,4130010,Liriodendron_tulipifera,NA,12.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,NF,,
176,de29ba5c-79f6-411a-ad72-47e0dbb8b7b9,4130011,Liriodendron_tulipifera,NA,17.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
177,509450ef-c21a-4c14-8e34-b7809ae82410,4130012,Liriodendron_tulipifera,NA,17,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
178,42b87a76-fa54-45c2-9480-296db151759c,4130013,Liriodendron_tulipifera,NA,16,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
179,46f34139-5077-4de5-a600-a0971f0d59f9,4130014,Liriodendron_tulipifera,NA,30.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
180,033f0793-2d3e-4f08-865b-13c1a07ed09c,4130015,Liriodendron_tulipifera,NA,25,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,NF,Tag fell/was on the ground,
181,d2510c24-954b-437e-853e-652498fc8e27,4130016,Liriodendron_tulipifera,NA,40.5,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
182,a72bcab5-d288-47af-b698-eb78a397d62e,4130017,Liriodendron_tulipifera,NA,12,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
183,037db297-f1a6-4607-ac55-d01419281f55,4130018,Liriodendron_tulipifera,NA,7,NA,18eac87d-e0a2-45ea-ac9d-47aa284c7eb5,6/27/23 17:04,6/27/23 17:04,TFO,6/20/23 18:09,Ian_Stonefield,0413,D,NA,-75.19553845,40.16276317,LI,,
